"","X1","X2","city1","city2","lon1","lat1","lon2","lat2","Route","Haversine"
"1893","WAW","FRA","Warsaw","Frankfurt",21.0122287,52.2296756,8.6821267,50.1109221,"WAW-FRA",891113.216332151
"1894","KRK","FRA","Krakow","Frankfurt",19.9449799,50.0646501,8.6821267,50.1109221,"KRK-FRA",803691.981060644
"1895","WRO","FRA","Wroclaw","Frankfurt",17.0385376,51.1078852,8.6821267,50.1109221,"WRO-FRA",600322.693622278
"1896","BZG","FRA","Bydgoszcz","Frankfurt",18.0084378,53.1234804,8.6821267,50.1109221,"BZG-FRA",725876.272285062
"1897","LIS","FRA","Lisboa","Frankfurt",-9.1393366,38.7222524,8.6821267,50.1109221,"LIS-FRA",1892502.76274107
"1898","OPO","FRA","Porto","Frankfurt",-8.6291053,41.1579438,8.6821267,50.1109221,"OPO-FRA",1669317.00474901
"1899","PXO","FRA","Madeira","Frankfurt",-16.9594723,32.7607074,8.6821267,50.1109221,"PXO-FRA",2856316.89805051
"1900","OTP","FRA","Bucuresti","Frankfurt",26.1025384,44.4267674,8.6821267,50.1109221,"OTP-FRA",1455440.03025615
"1901","CLJ","FRA","Cluj","Frankfurt",23.6236353,46.7712101,8.6821267,50.1109221,"CLJ-FRA",1161976.14895394
"1902","TSR","FRA","Timisoara","Frankfurt",21.2086793,45.7488716,8.6821267,50.1109221,"TSR-FRA",1051133.05813145
"1903","SVO","FRA","Moskov","Frankfurt",-75.4116797,38.3937131,8.6821267,50.1109221,"SVO-FRA",6469051.37089273
"1904","LED","FRA","Saint Petersburg","Frankfurt",-82.6267345,27.7518284,8.6821267,50.1109221,"LED-FRA",7776759.39159117
"1905","DKR","FRA","Dakar","Frankfurt",-17.3660286,14.7645042,8.6821267,50.1109221,"DKR-FRA",4583797.42463933
"1906","ICN","FRA","Seoul","Frankfurt",126.9779692,37.566535,8.6821267,50.1109221,"ICN-FRA",8559217.13145036
"1907","BEG","FRA","Belgrade","Frankfurt",20.4489216,44.786568,8.6821267,50.1109221,"BEG-FRA",1063893.47174017
"1908","SIN","FRA","Singapore","Frankfurt",103.819836,1.352083,8.6821267,50.1109221,"SIN-FRA",10269528.1400844
"1909","BTS","FRA","Bratislava","Frankfurt",17.1077477,48.1485965,8.6821267,50.1109221,"BTS-FRA",651013.204503972
"1910","KSC","FRA","Kosice","Frankfurt",21.2610746,48.7163857,8.6821267,50.1109221,"KSC-FRA",922991.245982628
"1911","LJU","FRA","Ljubljana","Frankfurt",14.5057515,46.0569465,8.6821267,50.1109221,"LJU-FRA",625106.836185923
"1912","MAR","FRA","Maribor","Frankfurt",15.6458812,46.5546503,8.6821267,50.1109221,"MAR-FRA",649402.987012526
"1913","JNB","FRA","Johannesburg","Frankfurt",28.0473051,-26.2041028,8.6821267,50.1109221,"JNB-FRA",8708220.43769984
"1914","MAD","FRA","Madrid","Frankfurt",-3.7037902,40.4167754,8.6821267,50.1109221,"MAD-FRA",1447536.59101953
"1915","BCN","FRA","Barcelona","Frankfurt",2.1734035,41.3850639,8.6821267,50.1109221,"BCN-FRA",1094060.66121707
"1916","VLC","FRA","Valencia","Frankfurt",-81.4634245,28.5229956,8.6821267,50.1109221,"VLC-FRA",7635966.74373014
"1917","SDR","FRA","Santander","Frankfurt",-3.8099803,43.4623057,8.6821267,50.1109221,"SDR-FRA",1203343.27656026
"1918","ARN","FRA","Stockholm","Frankfurt",18.0685808,59.3293235,8.6821267,50.1109221,"ARN-FRA",1187952.75942073
"1919","GOT","FRA","Goteborg","Frankfurt",11.97456,57.70887,8.6821267,50.1109221,"GOT-FRA",872654.283908629
"1920","OSD","FRA","Ostersund","Frankfurt",14.6360681,63.1766832,8.6821267,50.1109221,"OSD-FRA",1497879.81184854
"1921","KSD","FRA","Karlstad","Frankfurt",13.5114977,59.4021806,8.6821267,50.1109221,"KSD-FRA",1079116.92487905
"1922","ZRH","FRA","Zurich","Frankfurt",8.541694,47.3768866,8.6821267,50.1109221,"ZRH-FRA",304525.81174784
"1923","BKK","FRA","Bang Phli","Frankfurt",100.7323332,13.6117233,8.6821267,50.1109221,"BKK-FRA",9004986.30047964
"1924","IST","FRA","Istanbul","Frankfurt",28.9783589,41.0082376,8.6821267,50.1109221,"IST-FRA",1869282.87487106
"1925","DXB","FRA","Dubai","Frankfurt",55.2707828,25.2048493,8.6821267,50.1109221,"DXB-FRA",4841078.25129314
"1926","KBP","FRA","Kiev","Frankfurt",30.5234,50.4501,8.6821267,50.1109221,"KBP-FRA",1548565.73225791
"1927","LHR","FRA","London","Frankfurt",-0.1277583,51.5073509,8.6821267,50.1109221,"LHR-FRA",638478.55690845
"1928","EDI","FRA","Edinburgh","Frankfurt",-3.188267,55.953252,8.6821267,50.1109221,"EDI-FRA",1024479.94714523
"1929","MAN","FRA","Manchester","Frankfurt",-2.2426305,53.4807593,8.6821267,50.1109221,"MAN-FRA",839299.751815226
"1930","DSA","FRA","Doncaster Sheffield","Frankfurt",-1.0109145,53.4807451,8.6821267,50.1109221,"DSA-FRA",764628.111335621
"1931","LAX","FRA","Los Angelels","Frankfurt",-118.2436849,34.0522342,8.6821267,50.1109221,"LAX-FRA",9313013.74026411
"1932","JFK","FRA","New York","Frankfurt",-74.0059413,40.7127837,8.6821267,50.1109221,"JFK-FRA",6209623.00942553
"1933","DEN","FRA","Denver","Frankfurt",-104.990251,39.7392358,8.6821267,50.1109221,"DEN-FRA",8125302.42743201
"1934","DEW","FRA","Dallas","Frankfurt",-96.7969879,32.7766642,8.6821267,50.1109221,"DEW-FRA",8265225.02195871
"1935","TAS","FRA","Tashkent","Frankfurt",69.2400734,41.2994958,8.6821267,50.1109221,"TAS-FRA",4674631.52276167
"1936","TIA","MUC","Tirana","Munich",19.8186982,41.3275459,11.5819806,48.1351253,"TIA-MUC",998125.519156302
"1937","ALG","MUC","Algiers","Munich",3.0587561,36.753768,11.5819806,48.1351253,"ALG-MUC",1445452.66897922
"1938","LAD","MUC","Luanda","Munich",13.2894368,-8.8399876,11.5819806,48.1351253,"LAD-MUC",6344667.70059479
"1939","AEP","MUC","Buenos Aires","Munich",-58.3815591,-34.6036844,11.5819806,48.1351253,"AEP-MUC",11529919.5503183
"1940","SYD","MUC","Sydney","Munich",151.2092955,-33.8688197,11.5819806,48.1351253,"SYD-MUC",16346692.1447327
"1941","MEL","MUC","Melbourne","Munich",144.9630576,-37.8136276,11.5819806,48.1351253,"MEL-MUC",16136451.8249923
"1942","VIE","MUC","Wien","Munich",16.3738189,48.2081743,11.5819806,48.1351253,"VIE-MUC",355777.049045529
"1943","INN","MUC","Innsbruck","Munich",11.4041024,47.2692124,11.5819806,48.1351253,"INN-MUC",97309.6763195781
"1944","KLU","MUC","Klagenfurt","Munich",14.3122246,46.6364598,11.5819806,48.1351253,"KLU-MUC",264880.600298289
"1945","BGI","MUC","Barbados","Munich",-59.543198,13.193887,11.5819806,48.1351253,"BGI-MUC",7531348.61905447
"1946","BRU","MUC","Brussels","Munich",4.3517211,50.8503463,11.5819806,48.1351253,"BRU-MUC",603494.821810188
"1947","CRL","MUC","Brussels","Munich",4.3517211,50.8503463,11.5819806,48.1351253,"CRL-MUC",603494.821810188
"1948","LGG","MUC","Liege","Munich",5.5796662,50.6325574,11.5819806,48.1351253,"LGG-MUC",515985.984472885
"1949","GRU","MUC","São Paulo","Munich",-46.6333094,-23.5505199,11.5819806,48.1351253,"GRU-MUC",9861273.13476616
"1950","SOF","MUC","Sofia","Munich",23.3218675,42.6977082,11.5819806,48.1351253,"SOF-MUC",1097201.4463378
"1951","VAR","MUC","Varna","Munich",27.9147333,43.2140504,11.5819806,48.1351253,"VAR-MUC",1379965.15900295
"1952","YYZ","MUC","Toronto","Munich",-79.3831843,43.653226,11.5819806,48.1351253,"YYZ-MUC",6635326.50361567
"1953","YVR","MUC","Vancouver","Munich",-123.1207375,49.2827291,11.5819806,48.1351253,"YVR-MUC",8352941.62282756
"1954","SCL","MUC","Santiago","Munich",-70.6692655,-33.4488897,11.5819806,48.1351253,"SCL-MUC",12200307.1314763
"1955","PEK","MUC","Bejing","Munich",116.407395,39.904211,11.5819806,48.1351253,"PEK-MUC",7760256.17844346
"1956","PVG","MUC","Shanghai","Munich",121.473701,31.230416,11.5819806,48.1351253,"PVG-MUC",8786772.683167
"1957","HKG","MUC","Hong Kong","Munich",114.109497,22.396428,11.5819806,48.1351253,"HKG-MUC",9059003.66997256
"1958","BOG","MUC","Bogota","Munich",-74.072092,4.7109886,11.5819806,48.1351253,"BOG-MUC",9305691.19782449
"1959","ZAG","MUC","Zagreb","Munich",15.981919,45.8150108,11.5819806,48.1351253,"ZAG-MUC",422251.713004931
"1960","OSI","MUC","Osijek","Munich",18.6955144,45.5549624,11.5819806,48.1351253,"OSI-MUC",612724.606401493
"1961","LCA","MUC","Larnaca","Munich",33.6231723,34.9002535,11.5819806,48.1351253,"LCA-MUC",2340270.90928435
"1962","PRG","MUC","Prague","Munich",14.4378005,50.0755381,11.5819806,48.1351253,"PRG-MUC",299914.633754937
"1963","BRQ","MUC","Brno","Munich",16.6068371,49.1950602,11.5819806,48.1351253,"BRQ-MUC",387734.033578961
"1964","CPH","MUC","Copenhagen","Munich",12.5683371,55.6760968,11.5819806,48.1351253,"CPH-MUC",842162.812457601
"1965","KRP","MUC","Karup","Munich",9.1676629,56.307765,11.5819806,48.1351253,"KRP-MUC",924401.829941885
"1966","FIH","MUC","Kinshasa","Munich",15.2662931,-4.4419311,11.5819806,48.1351253,"FIH-MUC",5863887.98360796
"1967","HRG","MUC","Hurghada","Munich",33.8116067,27.2578957,11.5819806,48.1351253,"HRG-MUC",3016213.85031283
"1968","TLL","MUC","Tallin","Munich",24.7535746,59.4369608,11.5819806,48.1351253,"TLL-MUC",1521528.9155145
"1969","URE","MUC","Kuressaare","Munich",22.4850408,58.2529231,11.5819806,48.1351253,"URE-MUC",1336991.56551214
"1970","ADD","MUC","Addis Ababa","Munich",38.7577605,8.9806034,11.5819806,48.1351253,"ADD-MUC",5049209.19396758
"1971","HEL","MUC","Helsinki","Munich",24.938379,60.1698557,11.5819806,48.1351253,"HEL-MUC",1591185.93696006
"1972","OUL","MUC","Oulu","Munich",25.4650773,65.0120888,11.5819806,48.1351253,"OUL-MUC",2051936.85963303
"1973","KUO","MUC","Kuopio","Munich",27.6781725,62.89797,11.5819806,48.1351253,"KUO-MUC",1919190.73244873
"1974","CDG","MUC","Paris","Munich",2.3522219,48.856614,11.5819806,48.1351253,"CDG-MUC",685154.462090402
"1975","LYS","MUC","Lyon","Munich",4.835659,45.764043,11.5819806,48.1351253,"LYS-MUC",576334.899227351
"1976","TLS","MUC","Toulouse","Munich",1.444209,43.604652,11.5819806,48.1351253,"TLS-MUC",932539.136787673
"1977","RNS","MUC","Rennes","Munich",-1.6777926,48.117266,11.5819806,48.1351253,"RNS-MUC",984046.436717737
"1978","TBS","MUC","Tbilisi","Munich",44.827096,41.7151377,11.5819806,48.1351253,"LLC-MUC",2692770.3834156
"1979","FRA","MUC","Frankfurt","Munich",8.6821267,50.1109221,11.5819806,48.1351253,"FRA-MUC",304923.672489858
"1980","TXL","MUC","Berlin","Munich",13.404954,52.5200066,11.5819806,48.1351253,"TXL-MUC",504977.887107632
"1981","KEL","MUC","Kiel","Munich",10.1227652,54.3232927,11.5819806,48.1351253,"KEL-MUC",696292.283746501
"1982","ATH","MUC","Athens","Munich",23.7275388,37.9838096,11.5819806,48.1351253,"ATH-MUC",1497295.13385372
"1983","SKG","MUC","Thessaloniki","Munich",22.9444191,40.6400629,11.5819806,48.1351253,"SKG-MUC",1227737.60357472
"1984","GPA","MUC","Araxos","Munich",21.425733,38.151082,11.5819806,48.1351253,"GPA-MUC",1366712.69798167
"1985","BUD","MUC","Budapest","Munich",19.040235,47.497912,11.5819806,48.1351253,"BUD-MUC",561784.700228213
"1986","DEB","MUC","Debrecen","Munich",21.6273123,47.5316049,11.5819806,48.1351253,"DEB-MUC",753120.752621803
"1987","KEF","MUC","Reykjavik","Munich",-21.8174393,64.1265206,11.5819806,48.1351253,"KEF-MUC",2676971.4756039
"1988","DEL","MUC","Delhi","Munich",77.1024902,28.7040592,11.5819806,48.1351253,"DEL-MUC",5912546.92055828
"1989","BOM","MUC","Mumbai","Munich",72.8776559,19.0759837,11.5819806,48.1351253,"BOM-MUC",6332395.44560096
"1990","CGK","MUC","Jakarta","Munich",106.822745,-6.1744651,11.5819806,48.1351253,"CGK-MUC",10919175.6194608
"1991","DUB","MUC","Dublin","Munich",-6.2603097,53.3498053,11.5819806,48.1351253,"DUB-MUC",1379517.90026383
"1992","KIR","MUC","Kerry","Munich",-9.5259857,52.1678937,11.5819806,48.1351253,"KIR-MUC",1564700.84948296
"1993","TLV","MUC","Tel Aviv","Munich",34.7817676,32.0852999,11.5819806,48.1351253,"TLV-MUC",2644045.74949158
"1994","FCO","MUC","Roma","Munich",12.4963655,41.9027835,11.5819806,48.1351253,"FCO-MUC",697487.480421187
"1995","MXP","MUC","Milan","Munich",9.1859243,45.4654219,11.5819806,48.1351253,"MXP-MUC",348755.945592903
"1996","NAP","MUC","Naples","Munich",-81.7948103,26.1420358,11.5819806,48.1351253,"NAP-MUC",8123240.28822923
"1997","REG","MUC","Reggio Calabria","Munich",15.6472914,38.1113006,11.5819806,48.1351253,"REG-MUC",1163264.54632339
"1998","HND","MUC","Tokyo","Munich",139.6917064,35.6894875,11.5819806,48.1351253,"HND-MUC",9380283.60018575
"1999","FUK","MUC","Fukuoka","Munich",130.4017155,33.5903547,11.5819806,48.1351253,"FUK-MUC",9096925.60685408
"2000","AMM","MUC","Amman","Munich",35.9283716,31.9453666,11.5819806,48.1351253,"AMM-MUC",2727008.68420093
"2001","ALA","MUC","Almaty","Munich",76.8512485,43.2220146,11.5819806,48.1351253,"ALA-MUC",4951815.69230589
"2002","NBO","MUC","Nairobi","Munich",36.8219462,-1.2920659,11.5819806,48.1351253,"NBO-MUC",6019682.14381719
"2003","RIX","MUC","Riga","Munich",24.1051864,56.9496487,11.5819806,48.1351253,"RIX-MUC",1292738.28504895
"2004","LPX","MUC","Liepaja","Munich",21.010806,56.5046678,11.5819806,48.1351253,"LPX-MUC",1129015.14304862
"2005","VNO","MUC","Vilnius","Munich",25.2796514,54.6871555,11.5819806,48.1351253,"VNO-MUC",1195095.03699453
"2006","KLJ","MUC","Klaipeda","Munich",21.1442794,55.7032948,11.5819806,48.1351253,"KLJ-MUC",1066071.30258156
"2007","LUX","MUC","Luxembourg","Munich",6.129583,49.815273,11.5819806,48.1351253,"LUX-MUC",439975.256886707
"2008","MLA","MUC","La Valletta","Munich",14.5145528,35.8989085,11.5819806,48.1351253,"MLA-MUC",1383273.1296624
"2009","MEX","MUC","Mexico City","Munich",-99.133208,19.4326077,11.5819806,48.1351253,"MEX-MUC",9858335.09768626
"2010","ULN","MUC","Ulaanbaatar","Munich",106.9057439,47.8863988,11.5819806,48.1351253,"ULN-MUC",6598436.67352952
"2011","CMN","MUC","Casablanca","Munich",-7.5898434,33.5731104,11.5819806,48.1351253,"CMN-MUC",2275401.81201278
"2012","MPM","MUC","Maputo","Munich",32.6051351,-25.891968,11.5819806,48.1351253,"MPM-MUC",8504307.73853144
"2013","AMS","MUC","Amsterdam","Munich",4.8951679,52.3702157,11.5819806,48.1351253,"AMS-MUC",669397.525028019
"2014","RTM","MUC","Rotterdam","Munich",4.4777325,51.9244201,11.5819806,48.1351253,"RTM-MUC",659800.453745986
"2015","GRQ","MUC","Groningen","Munich",6.5665018,53.2193835,11.5819806,48.1351253,"GRQ-MUC",667089.045558327
"2016","LOS","MUC","Lagos","Munich",3.3792057,6.5243793,11.5819806,48.1351253,"LOS-MUC",4696870.91278447
"2017","OSL","MUC"," Oslo","Munich",10.7522454,59.9138688,11.5819806,48.1351253,"OSL-MUC",1312299.36818997
"2018","AKL","MUC","Auckland","Munich",174.7633315,-36.8484597,11.5819806,48.1351253,"AKL-MUC",18178337.8818687
"2019","KHI","MUC","Karachi","Munich",67.0099388,24.8614622,11.5819806,48.1351253,"KHI-MUC",5449219.48543565
"2020","LIM","MUC","Lima","Munich",-77.0427934,-12.046374,11.5819806,48.1351253,"LIM-MUC",10913099.655348
"2021","MNL","MUC","Manila","Munich",120.9842195,14.5995124,11.5819806,48.1351253,"MNL-MUC",10189883.5815614
"2022","WAW","MUC","Warsaw","Munich",21.0122287,52.2296756,11.5819806,48.1351253,"WAW-MUC",811176.010292463
"2023","KRK","MUC","Krakow","Munich",19.9449799,50.0646501,11.5819806,48.1351253,"KRK-MUC",645852.417027998
"2024","WRO","MUC","Wroclaw","Munich",17.0385376,51.1078852,11.5819806,48.1351253,"WRO-MUC",513920.168101356
"2025","BZG","MUC","Bydgoszcz","Munich",18.0084378,53.1234804,11.5819806,48.1351253,"BZG-MUC",716555.795561537
"2026","LIS","MUC","Lisboa","Munich",-9.1393366,38.7222524,11.5819806,48.1351253,"LIS-MUC",1966311.69621844
"2027","OPO","MUC","Porto","Munich",-8.6291053,41.1579438,11.5819806,48.1351253,"OPO-MUC",1771968.48835759
"2028","PXO","MUC","Madeira","Munich",-16.9594723,32.7607074,11.5819806,48.1351253,"PXO-MUC",2934560.48181272
"2029","OTP","MUC","Bucuresti","Munich",26.1025384,44.4267674,11.5819806,48.1351253,"OTP-MUC",1188725.39360881
"2030","CLJ","MUC","Cluj","Munich",23.6236353,46.7712101,11.5819806,48.1351253,"CLJ-MUC",918053.963369652
"2031","TSR","MUC","Timisoara","Munich",21.2086793,45.7488716,11.5819806,48.1351253,"TSR-MUC",777725.733794456
"2032","SVO","MUC","Moskov","Munich",-75.4116797,38.3937131,11.5819806,48.1351253,"SVO-MUC",6752937.86606712
"2033","LED","MUC","Saint Petersburg","Munich",-82.6267345,27.7518284,11.5819806,48.1351253,"LED-MUC",8052442.49821185
"2034","DKR","MUC","Dakar","Munich",-17.3660286,14.7645042,11.5819806,48.1351253,"DKR-MUC",4566129.23950215
"2035","ICN","MUC","Seoul","Munich",126.9779692,37.566535,11.5819806,48.1351253,"ICN-MUC",8557052.904832
"2036","BEG","MUC","Belgrade","Munich",20.4489216,44.786568,11.5819806,48.1351253,"BEG-MUC",774733.799192149
"2037","SIN","MUC","Singapore","Munich",103.819836,1.352083,11.5819806,48.1351253,"SIN-MUC",10072841.057618
"2038","BTS","MUC","Bratislava","Munich",17.1077477,48.1485965,11.5819806,48.1351253,"BTS-MUC",410380.732568836
"2039","KSC","MUC","Kosice","Munich",21.2610746,48.7163857,11.5819806,48.1351253,"KSC-MUC",717432.320485665
"2040","LJU","MUC","Ljubljana","Munich",14.5057515,46.0569465,11.5819806,48.1351253,"LJU-MUC",320286.793495522
"2041","MAR","MUC","Maribor","Munich",15.6458812,46.5546503,11.5819806,48.1351253,"MAR-MUC",353366.978260813
"2042","JNB","MUC","Johannesburg","Munich",28.0473051,-26.2041028,11.5819806,48.1351253,"JNB-MUC",8437501.18157698
"2043","MAD","MUC","Madrid","Munich",-3.7037902,40.4167754,11.5819806,48.1351253,"MAD-MUC",1486468.96761775
"2044","BCN","MUC","Barcelona","Munich",2.1734035,41.3850639,11.5819806,48.1351253,"BCN-MUC",1055722.08356103
"2045","VLC","MUC","Valencia","Munich",-81.4634245,28.5229956,11.5819806,48.1351253,"VLC-MUC",7911155.92267956
"2046","SDR","MUC","Santander","Munich",-3.8099803,43.4623057,11.5819806,48.1351253,"SDR-MUC",1299944.51726117
"2047","ARN","MUC","Stockholm","Munich",18.0685808,59.3293235,11.5819806,48.1351253,"ARN-MUC",1315810.71125771
"2048","GOT","MUC","Goteborg","Munich",11.97456,57.70887,11.5819806,48.1351253,"GOT-MUC",1066065.27984474
"2049","OSD","MUC","Ostersund","Munich",14.6360681,63.1766832,11.5819806,48.1351253,"OSD-MUC",1684898.58408941
"2050","KSD","MUC","Karlstad","Munich",13.5114977,59.4021806,11.5819806,48.1351253,"KSD-MUC",1260514.98839744
"2051","ZRH","MUC","Zurich","Munich",8.541694,47.3768866,11.5819806,48.1351253,"ZRH-MUC",242662.324692376
"2052","BKK","MUC","Bang Phli","Munich",100.7323332,13.6117233,11.5819806,48.1351253,"BKK-MUC",8832730.59887301
"2053","IST","MUC","Istanbul","Munich",28.9783589,41.0082376,11.5819806,48.1351253,"IST-MUC",1586113.4516845
"2054","DXB","MUC","Dubai","Munich",55.2707828,25.2048493,11.5819806,48.1351253,"DXB-MUC",4573140.7673795
"2055","KBP","MUC","Kiev","Munich",30.5234,50.4501,11.5819806,48.1351253,"KBP-MUC",1395109.75164969
"2056","LHR","MUC","London","Munich",-0.1277583,51.5073509,11.5819806,48.1351253,"LHR-MUC",919619.381693302
"2057","EDI","MUC","Edinburgh","Munich",-3.188267,55.953252,11.5819806,48.1351253,"EDI-MUC",1329359.37501508
"2058","MAN","MUC","Manchester","Munich",-2.2426305,53.4807593,11.5819806,48.1351253,"MAN-MUC",1137242.55830627
"2059","DSA","MUC","Doncaster Sheffield","Munich",-1.0109145,53.4807451,11.5819806,48.1351253,"DSA-MUC",1064802.69605332
"2060","LAX","MUC","Los Angelels","Munich",-118.2436849,34.0522342,11.5819806,48.1351253,"LAX-MUC",9617476.0413033
"2061","JFK","MUC","New York","Munich",-74.0059413,40.7127837,11.5819806,48.1351253,"JFK-MUC",6495912.3792176
"2062","DEN","MUC","Denver","Munich",-104.990251,39.7392358,11.5819806,48.1351253,"DEN-MUC",8429944.01887839
"2063","DEW","MUC","Dallas","Munich",-96.7969879,32.7766642,11.5819806,48.1351253,"DEW-MUC",8563133.01597061
"2064","TAS","MUC","Tashkent","Munich",69.2400734,41.2994958,11.5819806,48.1351253,"TAS-MUC",4515021.4871093
"2065","TIA","TXL","Tirana","Berlin",19.8186982,41.3275459,13.404954,52.5200066,"TIA-TXL",1336656.08635316
"2066","ALG","TXL","Algiers","Berlin",3.0587561,36.753768,13.404954,52.5200066,"ALG-TXL",1932453.16987653
"2067","LAD","TXL","Luanda","Berlin",13.2894368,-8.8399876,13.404954,52.5200066,"LAD-TXL",6830572.19019317
"2068","AEP","TXL","Buenos Aires","Berlin",-58.3815591,-34.6036844,13.404954,52.5200066,"AEP-TXL",11922852.7664886
"2069","SYD","TXL","Sydney","Berlin",151.2092955,-33.8688197,13.404954,52.5200066,"SYD-TXL",16112533.6035948
"2070","MEL","TXL","Melbourne","Berlin",144.9630576,-37.8136276,13.404954,52.5200066,"MEL-TXL",15991171.4172294
"2071","VIE","TXL","Wien","Berlin",16.3738189,48.2081743,13.404954,52.5200066,"VIE-TXL",524136.644154889
"2072","INN","TXL","Innsbruck","Berlin",11.4041024,47.2692124,13.404954,52.5200066,"INN-TXL",601805.388929178
"2073","KLU","TXL","Klagenfurt","Berlin",14.3122246,46.6364598,13.404954,52.5200066,"KLU-TXL",658204.504642388
"2074","BGI","TXL","Barbados","Berlin",-59.543198,13.193887,13.404954,52.5200066,"BGI-TXL",7705067.61954495
"2075","BRU","TXL","Brussels","Berlin",4.3517211,50.8503463,13.404954,52.5200066,"BRU-TXL",651370.809067109
"2076","CRL","TXL","Brussels","Berlin",4.3517211,50.8503463,13.404954,52.5200066,"CRL-TXL",651370.809067109
"2077","LGG","TXL","Liege","Berlin",5.5796662,50.6325574,13.404954,52.5200066,"LGG-TXL",580339.371149337
"2078","GRU","TXL","São Paulo","Berlin",-46.6333094,-23.5505199,13.404954,52.5200066,"GRU-TXL",10264351.4062533
"2079","SOF","TXL","Sofia","Berlin",23.3218675,42.6977082,13.404954,52.5200066,"SOF-TXL",1320030.54157016
"2080","VAR","TXL","Varna","Berlin",27.9147333,43.2140504,13.404954,52.5200066,"VAR-TXL",1493916.91314068
"2081","YYZ","TXL","Toronto","Berlin",-79.3831843,43.653226,13.404954,52.5200066,"YYZ-TXL",6483139.20689103
"2082","YVR","TXL","Vancouver","Berlin",-123.1207375,49.2827291,13.404954,52.5200066,"YVR-TXL",7985401.4113346
"2083","SCL","TXL","Santiago","Berlin",-70.6692655,-33.4488897,13.404954,52.5200066,"SCL-TXL",12539390.3639394
"2084","PEK","TXL","Bejing","Berlin",116.407395,39.904211,13.404954,52.5200066,"PEK-TXL",7365793.97911458
"2085","PVG","TXL","Shanghai","Berlin",121.473701,31.230416,13.404954,52.5200066,"PVG-TXL",8406656.68867259
